2023-06-12 10:46:58.752
Trial Number,Time Stamp,Relative Start Time,Cursor X (Relative to Origin),Cursor Y(Relative to Origin),Joystick X,Joystick Y
1,2023-06-12 10:47:04.0,5249.0,2.5714,179.7716,-0.0820,0.0706
1,2023-06-12 10:47:04.05,5299.0,0.7193,182.2240,-0.0938,0.0706
1,2023-06-12 10:47:04.1,5349.0,-3.1257,187.0262,-0.0938,0.0706
1,2023-06-12 10:47:04.15,5399.0,-5.1202,189.3766,-0.0938,0.0608
1,2023-06-12 10:47:04.2,5449.0,-9.2556,194.0064,-0.0938,0.0706
1,2023-06-12 10:47:04.25,5499.0,-11.3961,196.2808,-0.0938,0.0628
1,2023-06-12 10:47:04.3,5549.0,-15.8170,200.7685,-0.0938,0.0628
1,2023-06-12 10:47:04.35,5599.0,-20.4107,205.1596,-0.0938,0.0608
1,2023-06-12 10:47:04.4,5649.0,-22.7646,207.3317,-0.0938,0.0687
1,2023-06-12 10:47:04.45,5699.0,-27.5663,211.6122,-0.0938,0.0588
1,2023-06-12 10:47:04.5,5749.0,-30.0045,213.7215,-0.0938,0.0588
1,2023-06-12 10:47:04.55,5799.0,-34.9288,217.8563,-0.0938,0.0431
1,2023-06-12 10:47:04.6,5849.0,-37.3872,219.8606,-0.0801,0.0333
1,2023-06-12 10:47:04.65,5899.0,-42.2344,223.7320,-0.0762,0.0275
1,2023-06-12 10:47:04.7,5949.0,-44.6060,225.5923,-0.0567,0.0157
1,2023-06-12 10:47:04.75,5999.0,-49.1908,229.1077,-0.0528,-0.0020
1,2023-06-12 10:47:04.8,6049.0,-51.4604,230.7750,-0.0860,-0.0020
1,2023-06-12 10:47:04.85,6099.0,-56.5130,233.9454,-0.3731,-0.0020
1,2023-06-12 10:47:04.9,6149.0,-59.6092,235.4514,-0.5215,-0.0020
1,2023-06-12 10:47:04.95,6199.0,-66.9615,238.3065,-0.5898,-0.0020
1,2023-06-12 10:47:05.0,6249.0,-70.9942,239.6430,-0.5449,-0.0117
1,2023-06-12 10:47:05.05,6299.0,-79.3300,242.0845,-0.4844,-0.0332
1,2023-06-12 10:47:05.1,6349.0,-83.5398,243.1982,-0.4551,-0.0195
1,2023-06-12 10:47:05.15,6399.0,-91.9295,245.2218,-0.4043,-0.0195
1,2023-06-12 10:47:05.2,6449.0,-96.0103,246.1405,-0.3574,-0.0235
1,2023-06-12 10:47:05.25,6499.0,-103.5737,247.8270,-0.1738,-0.0195
1,2023-06-12 10:47:05.3,6549.0,-106.9985,248.5827,-0.1309,-0.0235
1,2023-06-12 10:47:05.35,6599.0,-113.1494,249.9403,-0.0449,-0.0156
1,2023-06-12 10:47:05.4,6649.0,-115.9551,250.5577,-0.0488,-0.0156
1,2023-06-12 10:47:05.45,6699.0,-121.2968,251.6996,-0.0625,-0.0098
1,2023-06-12 10:47:05.5,6749.0,-123.9027,252.2410,-0.0625,-0.0020
1,2023-06-12 10:47:05.55,6799.0,-129.0970,253.2905,-0.0625,-0.0000
1,2023-06-12 10:47:05.6,6849.0,-131.7174,253.8033,-0.0625,-0.0000
1,2023-06-12 10:47:05.65,6899.0,-137.0609,254.8212,-0.0625,-0.0000
1,2023-06-12 10:47:05.7,6949.0,-139.7984,255.3339,-0.0625,-0.0000
1,2023-06-12 10:47:05.75,6999.0,-145.4249,256.3867,-0.0625,-0.0000
1,2023-06-12 10:47:05.8,7049.0,-148.2747,256.9344,-0.0274,-0.0000
1,2023-06-12 10:47:05.85,7099.0,-153.7817,258.0660,0.1059,-0.0195
1,2023-06-12 10:47:05.9,7149.0,-156.2188,258.5944,0.2392,-0.0547
1,2023-06-12 10:47:05.95,7199.0,-159.9323,258.9264,0.5294,-0.3692
1,2023-06-12 10:47:06.0,7249.0,-162.0256,257.0730,0.5294,-0.8281
1,2023-06-12 10:47:06.05,7299.0,-162.7100,255.0174,0.5235,-1.0000
1,2023-06-12 10:47:06.1,7349.0,-163.5676,249.1868,0.5275,-1.0000
1,2023-06-12 10:47:06.15,7399.0,-163.8200,245.6347,0.5157,-1.0000
1,2023-06-12 10:47:06.2,7449.0,-164.0562,237.6471,0.5235,-1.0000
1,2023-06-12 10:47:06.25,7499.0,-164.1178,233.3183,0.4824,-1.0000
1,2023-06-12 10:47:06.3,7549.0,-164.2932,224.1715,0.4765,-1.0000
1,2023-06-12 10:47:06.35,7599.0,-164.3399,219.4004,0.4843,-1.0000
1,2023-06-12 10:47:06.4,7649.0,-164.4843,209.5356,0.4118,-1.0000
1,2023-06-12 10:47:06.45,7699.0,-164.6532,204.4586,0.3882,-1.0000
1,2023-06-12 10:47:06.5,7749.0,-165.1362,194.1220,0.3843,-0.9277
1,2023-06-12 10:47:06.55,7799.0,-165.4291,189.0324,0.3843,-0.8457
1,2023-06-12 10:47:06.6,7849.0,-166.1696,179.0715,0.3216,-0.7676
1,2023-06-12 10:47:06.65,7899.0,-166.7739,174.3605,0.2157,-0.6445
1,2023-06-12 10:47:06.7,7949.0,-168.9299,165.9945,-0.0000,-0.3613
1,2023-06-12 10:47:06.75,7999.0,-170.5315,162.4238,-0.0684,-0.2735
1,2023-06-12 10:47:06.8,8049.0,-174.5899,156.2951,-0.0703,-0.2168
1,2023-06-12 10:47:06.85,8099.0,-176.8162,153.5768,-0.0137,-0.2168
1,2023-06-12 10:47:06.9,8149.0,-181.4046,148.6019,-0.0000,-0.1719
1,2023-06-12 10:47:06.95,8199.0,-183.7338,146.3317,-0.0000,-0.1367
1,2023-06-12 10:47:07.0,8249.0,-188.3984,142.1663,-0.0000,-0.1074
1,2023-06-12 10:47:07.05,8299.0,-190.7131,140.1766,-0.0000,-0.1113
1,2023-06-12 10:47:07.1,8349.0,-195.2658,136.2539,-0.0000,-0.1113
1,2023-06-12 10:47:07.15,8399.0,-197.4904,134.2886,-0.0000,-0.1113
1,2023-06-12 10:47:07.2,8449.0,-201.8093,130.2990,-0.0000,-0.1113
1,2023-06-12 10:47:07.25,8499.0,-203.8957,128.2160,-0.0000,-0.1504
1,2023-06-12 10:47:07.3,8549.0,-207.8874,123.4121,0.0177,-0.3340
1,2023-06-12 10:47:07.35,8599.0,-209.7001,120.5080,0.0784,-0.4649
1,2023-06-12 10:47:07.4,8649.0,-212.4887,113.2474,0.2902,-0.6894
1,2023-06-12 10:47:07.45,8699.0,-213.3369,108.8639,0.3667,-0.7891
1,2023-06-12 10:47:07.5,8749.0,-213.5642,98.9013,0.6333,-0.7988
1,2023-06-12 10:47:07.55,8799.0,-212.8351,93.4635,0.7431,-0.7988
1,2023-06-12 10:47:07.6,8849.0,-209.4723,81.9677,1.0000,-0.7891
1,2023-06-12 10:47:07.65,8899.0,-204.0069,69.8665,1.0000,-0.7891
1,2023-06-12 10:47:07.7,8949.0,-200.7340,63.6483,1.0000,-0.7891
1,2023-06-12 10:47:07.75,8999.0,-193.4536,50.9696,1.0000,-0.7852
1,2023-06-12 10:47:07.8,9049.0,-189.5479,44.5300,1.0000,-0.7852
1,2023-06-12 10:47:07.85,9099.0,-181.3952,31.5375,1.0000,-0.7539
1,2023-06-12 10:47:07.9,9149.0,-177.2045,25.0217,1.0000,-0.7500
1,2023-06-12 10:47:07.95,9199.0,-168.6979,12.1999,1.0000,-0.6230
1,2023-06-12 10:47:08.0,9249.0,-164.4120,6.0965,1.0000,-0.4961
1,2023-06-12 10:47:08.05,9299.0,-156.3756,-4.9862,0.7333,-0.2461
1,2023-06-12 10:47:08.1,9349.0,-153.0719,-9.7480,0.4628,-0.0449
1,2023-06-12 10:47:08.15,9399.0,-149.3607,-17.7065,-0.1543,0.0726
1,2023-06-12 10:47:08.2,9449.0,-149.0200,-21.0205,-0.3145,0.1039
1,2023-06-12 10:47:08.25,9499.0,-150.4651,-26.6965,-0.1992,0.1059
1,2023-06-12 10:47:08.3,9549.0,-151.7407,-29.1802,-0.1074,0.1059
1,2023-06-12 10:47:08.35,9599.0,-154.4950,-33.9347,0.0824,0.0079
1,2023-06-12 10:47:08.4,9649.0,-155.7818,-36.2610,0.1392,-0.0000
1,2023-06-12 10:47:08.45,9699.0,-157.7726,-40.8365,0.3608,-0.0020
1,2023-06-12 10:47:08.5,9749.0,-158.1412,-43.0981,0.5333,-0.0098
1,2023-06-12 10:47:08.55,9799.0,-157.1465,-47.6289,0.7961,-0.0293
1,2023-06-12 10:47:08.6,9849.0,-155.7772,-49.8877,0.8706,-0.0293
1,2023-06-12 10:47:08.65,9899.0,-151.5179,-54.3659,0.9549,-0.0293
1,2023-06-12 10:47:08.7,9949.0,-148.6989,-56.5778,1.0000,-0.0293
1,2023-06-12 10:47:08.75,9999.0,-142.0089,-60.8614,1.0000,-0.0000
1,2023-06-12 10:47:08.8,10049.0,-138.2507,-62.9268,1.0000,-0.0000
1,2023-06-12 10:47:08.85,10099.0,-130.1134,-66.8460,1.0000,0.0333
1,2023-06-12 10:47:08.9,10149.0,-125.7946,-68.6805,1.0000,0.0530
1,2023-06-12 10:47:08.95,10199.0,-116.7698,-71.9737,1.0000,0.1314
1,2023-06-12 10:47:09.0,10249.0,-112.0983,-73.3341,1.0000,0.2118
1,2023-06-12 10:47:09.05,10299.0,-102.5043,-75.4090,1.0000,0.2941
1,2023-06-12 10:47:09.1,10349.0,-97.6029,-76.0531,1.0000,0.3804
1,2023-06-12 10:47:09.15,10399.0,-87.7624,-76.3533,0.9098,0.5314
1,2023-06-12 10:47:09.2,10449.0,-82.9282,-76.0311,0.8941,0.5726
1,2023-06-12 10:47:09.25,10499.0,-73.6874,-74.3767,0.7823,0.7216
1,2023-06-12 10:47:09.3,10549.0,-64.9844,-71.4571,0.7392,0.8235
1,2023-06-12 10:47:09.35,10599.0,-60.8336,-69.5543,0.7118,0.8628
1,2023-06-12 10:47:09.4,10649.0,-52.8230,-65.0905,0.7059,0.8843
1,2023-06-12 10:47:09.45,10699.0,-48.9177,-62.6111,0.7059,0.9039
1,2023-06-12 10:47:09.5,10749.0,-41.2354,-57.3513,0.6941,0.9059
1,2023-06-12 10:47:09.55,10799.0,-37.4447,-54.6427,0.6824,0.8980
1,2023-06-12 10:47:09.6,10849.0,-29.9909,-49.0753,0.6373,0.9451
1,2023-06-12 10:47:09.65,10899.0,-26.3416,-46.2314,0.6157,0.9490
1,2023-06-12 10:47:09.7,10949.0,-19.2467,-40.4910,0.5706,0.9549
1,2023-06-12 10:47:09.75,10999.0,-15.8649,-37.6214,0.4765,0.9549
1,2023-06-12 10:47:09.8,11049.0,-9.9471,-31.9498,0.1667,0.9333
1,2023-06-12 10:47:09.85,11099.0,-7.6987,-29.2029,-0.0000,0.9118
1,2023-06-12 10:47:09.9,11149.0,-4.8971,-23.9250,-0.2891,0.8765
