SUMMARY
Trial Number,Time Stamp,Relative Start Time,RMS
1,2023-06-12 11:19:07.887,1735.0,27.96814701553083
2,2023-06-12 11:19:23.639,17487.0,54.80921053830603
DETAIL
Trial Number,Time Stamp,Relative Start Time,Cursor X (Relative to Origin),Cursor Y(Relative to Origin),Joystick X,Joystick Y
1,2023-06-12 11:19:10.2,4048.0,-7.4765,-3.3650,0.2627,0.0863
1,2023-06-12 11:19:10.25,4098.0,-6.6682,-1.6551,0.2706,0.0863
1,2023-06-12 11:19:10.3,4148.0,-5.0018,1.9048,0.2765,0.0863
1,2023-06-12 11:19:10.35,4198.0,-4.1790,3.7493,0.2765,0.0863
1,2023-06-12 11:19:10.4,4248.0,-2.6201,7.5380,0.2765,0.0784
1,2023-06-12 11:19:10.45,4298.0,-1.9080,9.4870,0.2765,0.0784
1,2023-06-12 11:19:10.5,4348.0,-0.7974,13.4400,0.2078,0.0216
1,2023-06-12 11:19:10.55,4398.0,-0.5981,15.3194,0.0902,-0.0410
1,2023-06-12 11:19:10.6,4448.0,-1.2868,18.2229,-0.0488,-0.3262
1,2023-06-12 11:19:10.65,4498.0,-2.1691,19.1002,-0.0742,-0.4512
1,2023-06-12 11:19:10.7,4548.0,-4.7470,19.5782,-0.0488,-0.6055
1,2023-06-12 11:19:10.75,4598.0,-6.3728,19.3073,-0.0391,-0.6016
1,2023-06-12 11:19:10.8,4648.0,-10.1252,18.3992,-0.0020,-0.4258
1,2023-06-12 11:19:10.85,4698.0,-12.2071,18.1772,-0.0000,-0.2559
1,2023-06-12 11:19:10.9,4748.0,-16.6639,19.0655,0.0216,0.0177
1,2023-06-12 11:19:10.95,4798.0,-18.9924,20.0490,0.0745,0.0079
1,2023-06-12 11:19:11.0,4848.0,-23.4262,22.6045,0.2294,-0.0938
1,2023-06-12 11:19:11.05,4898.0,-25.4500,23.8827,0.2961,-0.1856
1,2023-06-12 11:19:11.1,4948.0,-29.0402,25.9471,0.3922,-0.3223
1,2023-06-12 11:19:11.15,4998.0,-30.5132,26.7105,0.4824,-0.3418
1,2023-06-12 11:19:11.2,5048.0,-32.6712,27.8004,0.6000,-0.3418
1,2023-06-12 11:19:11.25,5098.0,-33.3989,28.1481,0.6196,-0.3438
1,2023-06-12 11:19:11.3,5148.0,-34.2882,28.4887,0.6588,-0.3438
1,2023-06-12 11:19:11.35,5198.0,-34.4927,28.5008,0.6725,-0.3340
1,2023-06-12 11:19:11.4,5248.0,-34.5643,28.2151,0.6745,-0.3340
1,2023-06-12 11:19:11.45,5298.0,-34.4788,27.8692,0.6745,-0.3692
1,2023-06-12 11:19:11.5,5348.0,-34.2056,26.6475,0.6471,-0.4043
1,2023-06-12 11:19:11.55,5398.0,-33.9003,24.6280,0.6392,-0.4512
1,2023-06-12 11:19:11.6,5448.0,-33.7537,23.3095,0.6353,-0.4571
1,2023-06-12 11:19:11.65,5498.0,-33.4953,20.1276,0.6392,-0.4531
1,2023-06-12 11:19:11.7,5548.0,-33.3619,18.2822,0.6392,-0.4531
1,2023-06-12 11:19:11.75,5598.0,-33.0550,14.1166,0.6569,-0.4531
1,2023-06-12 11:19:11.8,5648.0,-32.8725,11.8076,0.6569,-0.4531
1,2023-06-12 11:19:11.85,5698.0,-32.4028,6.7615,0.6745,-0.4531
1,2023-06-12 11:19:11.9,5748.0,-32.1205,4.0332,0.6784,-0.4531
1,2023-06-12 11:19:11.95,5798.0,-31.4387,-1.7918,0.6922,-0.4356
1,2023-06-12 11:19:12.0,5848.0,-31.0276,-4.8518,0.7020,-0.4258
1,2023-06-12 11:19:12.05,5898.0,-29.9702,-10.9913,0.7471,-0.3028
1,2023-06-12 11:19:12.1,5948.0,-29.2665,-13.9548,0.7863,-0.2383
1,2023-06-12 11:19:12.15,5998.0,-27.3837,-19.3345,0.8412,-0.0664
1,2023-06-12 11:19:12.2,6048.0,-26.2245,-21.7069,0.8431,-0.0098
1,2023-06-12 11:19:12.25,6098.0,-23.5304,-25.9505,0.8549,0.0431
1,2023-06-12 11:19:12.3,6148.0,-21.9960,-27.8252,0.8608,0.0804
1,2023-06-12 11:19:12.35,6198.0,-18.6726,-30.9597,0.8020,0.2334
1,2023-06-12 11:19:12.4,6248.0,-17.0136,-32.1184,0.7431,0.3216
1,2023-06-12 11:19:12.45,6298.0,-13.8496,-33.4138,0.6745,0.5157
1,2023-06-12 11:19:12.5,6348.0,-12.3469,-33.5673,0.6529,0.5451
1,2023-06-12 11:19:12.55,6398.0,-9.5113,-33.1473,0.6118,0.5824
1,2023-06-12 11:19:12.6,6448.0,-8.1719,-32.6629,0.5784,0.5941
1,2023-06-12 11:19:12.65,6498.0,-5.5572,-31.3283,0.5686,0.6078
1,2023-06-12 11:19:12.7,6548.0,-4.3385,-30.5636,0.5039,0.6000
1,2023-06-12 11:19:12.75,6598.0,-2.3225,-28.9766,0.3745,0.6000
1,2023-06-12 11:19:12.8,6648.0,-1.5321,-28.1895,0.3608,0.6000
1,2023-06-12 11:19:12.85,6698.0,-0.2767,-26.6699,0.3275,0.6157
1,2023-06-12 11:19:12.9,6748.0,0.2047,-25.9241,0.3098,0.6275
1,2023-06-12 11:19:12.95,6798.0,0.9507,-24.5084,0.2981,0.6176
1,2023-06-12 11:19:13.0,6848.0,1.2589,-23.8635,0.2981,0.6157
1,2023-06-12 11:19:13.05,6898.0,1.8145,-22.7083,0.2961,0.6157
1,2023-06-12 11:19:13.1,6948.0,2.0838,-22.1969,0.2961,0.6157
1,2023-06-12 11:19:13.15,6998.0,2.6457,-21.2713,0.2961,0.6235
1,2023-06-12 11:19:13.2,7048.0,3.2788,-20.4664,0.2961,0.6235
1,2023-06-12 11:19:13.25,7098.0,3.6354,-20.1029,0.2961,0.6235
1,2023-06-12 11:19:13.3,7148.0,4.4538,-19.4371,0.2961,0.6235
1,2023-06-12 11:19:13.35,7198.0,4.9258,-19.1272,0.2961,0.6235
1,2023-06-12 11:19:13.4,7248.0,6.0225,-18.5331,0.2961,0.6235
1,2023-06-12 11:19:13.45,7298.0,6.6582,-18.2388,0.2961,0.6255
1,2023-06-12 11:19:13.5,7348.0,8.1333,-17.6110,0.2961,0.6432
1,2023-06-12 11:19:13.55,7398.0,8.1333,-17.6110,0.2961,0.6432
1,2023-06-12 11:19:13.6,7448.0,9.6864,-16.8392,0.1745,0.6549
1,2023-06-12 11:19:13.65,7498.0,10.3344,-16.4012,0.1079,0.6549
1,2023-06-12 11:19:13.7,7548.0,11.2011,-15.4322,-0.0000,0.6549
1,2023-06-12 11:19:13.75,7598.0,11.4461,-14.9046,-0.0274,0.6549
1,2023-06-12 11:19:13.8,7648.0,11.5659,-13.7712,-0.1192,0.6549
1,2023-06-12 11:19:13.85,7698.0,11.4530,-13.1687,-0.1309,0.6549
1,2023-06-12 11:19:13.9,7748.0,10.9474,-11.9677,-0.1895,0.6176
1,2023-06-12 11:19:13.95,7798.0,10.5505,-11.4095,-0.2227,0.6059
1,2023-06-12 11:19:14.0,7848.0,9.5037,-10.5001,-0.2598,0.5588
1,2023-06-12 11:19:14.05,7898.0,8.8759,-10.1328,-0.2813,0.5569
1,2023-06-12 11:19:14.1,7948.0,7.4735,-9.5328,-0.2949,0.5490
1,2023-06-12 11:19:14.15,7998.0,6.7319,-9.2962,-0.2949,0.5471
1,2023-06-12 11:19:14.2,8048.0,5.2694,-8.9584,-0.2578,0.5255
1,2023-06-12 11:19:14.25,8098.0,4.6848,-8.8631,-0.1836,0.5235
1,2023-06-12 11:19:14.3,8148.0,4.1397,-9.0632,-0.0020,0.3824
1,2023-06-12 11:19:14.35,8198.0,4.4194,-9.5150,0.1471,0.2961
1,2023-06-12 11:19:14.4,8248.0,6.5861,-11.1986,0.3804,0.2334
1,2023-06-12 11:19:14.45,8298.0,8.2252,-12.3342,0.3137,0.2334
1,2023-06-12 11:19:14.5,8348.0,12.0302,-14.9539,0.2510,0.2510
1,2023-06-12 11:19:14.55,8398.0,14.1569,-16.3837,0.3039,0.2510
1,2023-06-12 11:19:14.6,8448.0,18.8045,-19.3985,0.3137,0.2432
1,2023-06-12 11:19:14.65,8498.0,21.1945,-20.9605,0.2569,0.2432
1,2023-06-12 11:19:14.7,8548.0,25.4097,-24.1295,-0.0000,0.2412
1,2023-06-12 11:19:14.75,8598.0,26.9337,-25.7118,-0.1914,0.2412
1,2023-06-12 11:19:14.8,8648.0,28.4808,-28.8238,-0.3750,0.2373
1,2023-06-12 11:19:14.85,8698.0,28.2318,-31.6060,-0.4805,0.3333
1,2023-06-12 11:19:14.9,8748.0,27.5382,-32.7115,-0.5098,0.4020
1,2023-06-12 11:19:14.95,8798.0,25.2897,-34.1600,-0.5293,0.5078
1,2023-06-12 11:19:15.0,8848.0,23.8512,-34.4715,-0.5293,0.5294
1,2023-06-12 11:19:15.05,8898.0,20.7615,-34.2670,-0.4551,0.5922
1,2023-06-12 11:19:15.1,8948.0,19.2067,-33.7159,-0.4278,0.6549
1,2023-06-12 11:19:15.15,8998.0,16.2919,-31.8018,-0.3731,0.6804
1,2023-06-12 11:19:15.2,9048.0,14.9519,-30.4611,-0.3574,0.7020
1,2023-06-12 11:19:15.25,9098.0,12.5860,-27.1648,-0.3086,0.7039
1,2023-06-12 11:19:15.3,9148.0,11.5802,-25.2259,-0.2910,0.7216
1,2023-06-12 11:19:15.35,9198.0,9.8990,-20.8439,-0.2696,0.7274
1,2023-06-12 11:19:15.4,9248.0,9.2278,-18.4420,-0.2520,0.7274
1,2023-06-12 11:19:15.45,9298.0,8.1837,-13.2990,-0.2403,0.7274
1,2023-06-12 11:19:15.5,9348.0,7.8051,-10.5857,-0.2285,0.7274
1,2023-06-12 11:19:15.55,9398.0,7.2413,-4.9349,-0.2383,0.7274
1,2023-06-12 11:19:15.6,9448.0,7.0370,-2.0370,-0.2461,0.7118
1,2023-06-12 11:19:15.65,9498.0,6.5711,3.3678,-0.3438,0.5196
1,2023-06-12 11:19:15.7,9548.0,6.0922,5.7015,-0.4805,0.4020
1,2023-06-12 11:19:15.75,9598.0,4.4416,8.9491,-0.5508,0.0275
1,2023-06-12 11:19:15.8,9648.0,3.5419,9.5728,-0.4180,-0.1582
1,2023-06-12 11:19:15.85,9698.0,2.6511,8.2859,-0.1016,-0.5098
1,2023-06-12 11:19:15.9,9748.0,2.7503,6.5485,-0.0488,-0.5273
1,2023-06-12 11:19:15.95,9798.0,3.8312,1.6419,-0.0528,-0.4258
1,2023-06-12 11:19:16.0,9848.0,4.6559,-1.0733,-0.0996,-0.2852
1,2023-06-12 11:19:16.05,9898.0,6.7844,-5.9620,-0.0332,-0.0000
1,2023-06-12 11:19:16.1,9948.0,8.1813,-8.1030,-0.0000,0.0196
1,2023-06-12 11:19:16.15,9998.0,11.5481,-11.9957,0.0000,0.0098
1,2023-06-12 11:19:16.2,10048.0,13.4780,-13.8179,0.0000,-0.0000
1,2023-06-12 11:19:16.25,10098.0,17.7572,-17.3169,0.0000,-0.0020
1,2023-06-12 11:19:16.3,10148.0,20.0585,-19.0303,-0.0215,-0.0156
1,2023-06-12 11:19:16.35,10198.0,24.6729,-22.4985,-0.1602,-0.0508
1,2023-06-12 11:19:16.4,10248.0,26.7000,-24.3037,-0.3301,-0.0840
1,2023-06-12 11:19:16.45,10298.0,29.7067,-28.0435,-0.5469,-0.0899
1,2023-06-12 11:19:16.5,10348.0,31.2094,-31.8875,-0.6973,-0.0899
1,2023-06-12 11:19:16.55,10398.0,31.4329,-33.7512,-0.7227,-0.0293
1,2023-06-12 11:19:16.6,10448.0,31.0230,-37.2132,-0.7598,-0.0000
1,2023-06-12 11:19:16.65,10498.0,30.4867,-38.7882,-0.7637,0.0353
1,2023-06-12 11:19:16.7,10548.0,28.9168,-41.4502,-0.7656,0.1236
1,2023-06-12 11:19:16.75,10598.0,27.9325,-42.4786,-0.7734,0.1726
1,2023-06-12 11:19:16.8,10648.0,25.6428,-43.8500,-0.7734,0.2432
1,2023-06-12 11:19:16.85,10698.0,24.3552,-44.2023,-0.7773,0.2726
1,2023-06-12 11:19:16.9,10748.0,21.5839,-44.2656,-0.7519,0.3255
1,2023-06-12 11:19:16.95,10798.0,20.1466,-43.9614,-0.7285,0.3667
1,2023-06-12 11:19:17.0,10848.0,17.3735,-42.6581,-0.6445,0.4294
1,2023-06-12 11:19:17.05,10898.0,16.0727,-41.6242,-0.6211,0.4941
1,2023-06-12 11:19:17.1,10948.0,13.6782,-38.8466,-0.5840,0.5255
1,2023-06-12 11:19:17.15,10998.0,12.5780,-37.1569,-0.5586,0.5294
1,2023-06-12 11:19:17.2,11048.0,10.5083,-33.3144,-0.5586,0.5294
1,2023-06-12 11:19:17.25,11098.0,9.5190,-31.2014,-0.5508,0.5294
1,2023-06-12 11:19:17.3,11148.0,7.5965,-26.6438,-0.5566,0.5392
1,2023-06-12 11:19:17.35,11198.0,6.6422,-24.2195,-0.5566,0.5314
1,2023-06-12 11:19:17.4,11248.0,4.7769,-19.1179,-0.5469,0.5314
1,2023-06-12 11:19:17.45,11298.0,3.8635,-16.4458,-0.5469,0.5314
1,2023-06-12 11:19:17.5,11348.0,2.0771,-10.8631,-0.5469,0.5314
1,2023-06-12 11:19:17.6,11448.0,-0.6766,-2.1442,-0.6328,0.4000
1,2023-06-12 11:19:17.65,11498.0,-1.7844,0.5769,-0.6934,0.2981
1,2023-06-12 11:19:17.7,11548.0,-4.2568,5.1190,-0.6797,0.0216
1,2023-06-12 11:19:17.75,11598.0,-5.4938,6.7939,-0.6191,-0.1016
1,2023-06-12 11:19:17.8,11648.0,-7.5875,8.3563,-0.4649,-0.4746
1,2023-06-12 11:19:17.85,11698.0,-8.2434,8.1949,-0.3496,-0.6016
2,2023-06-12 11:19:23.65,17498.0,0.0000,0.0000,0.0000,0.0000
2,2023-06-12 11:19:23.7,17548.0,-0.4870,0.4392,-0.0000,-0.0000
2,2023-06-12 11:19:23.75,17598.0,-0.9178,0.8201,-0.0000,-0.0000
2,2023-06-12 11:19:23.8,17648.0,-2.0532,1.7971,-0.0000,-0.0000
2,2023-06-12 11:19:23.85,17698.0,-2.7287,2.3617,-0.0000,-0.0000
2,2023-06-12 11:19:23.9,17748.0,-4.2407,3.5839,-0.0000,-0.0000
2,2023-06-12 11:19:23.95,17798.0,-5.0607,4.2239,-0.0000,-0.0000
2,2023-06-12 11:19:24.0,17848.0,-6.7952,5.5227,-0.0000,-0.0020
2,2023-06-12 11:19:24.05,17898.0,-7.6989,6.1727,-0.0000,-0.0020
2,2023-06-12 11:19:24.1,17948.0,-9.5565,7.3485,-0.0000,-0.0449
2,2023-06-12 11:19:24.15,17998.0,-10.5028,7.8039,-0.0000,-0.0977
2,2023-06-12 11:19:24.2,18048.0,-12.3965,8.2297,0.0157,-0.2207
2,2023-06-12 11:19:24.25,18098.0,-13.2889,8.0947,0.0451,-0.2813
2,2023-06-12 11:19:24.3,18148.0,-14.8781,7.1500,0.0745,-0.3301
2,2023-06-12 11:19:24.35,18198.0,-15.5526,6.3639,0.1079,-0.3653
2,2023-06-12 11:19:24.4,18248.0,-16.5753,4.3137,0.1686,-0.3731
2,2023-06-12 11:19:24.45,18298.0,-16.9100,3.1132,0.1843,-0.3653
2,2023-06-12 11:19:24.5,18348.0,-17.1747,0.4850,0.2235,-0.3653
2,2023-06-12 11:19:24.55,18398.0,-17.1638,-0.9049,0.2353,-0.3613
2,2023-06-12 11:19:24.6,18448.0,-16.9420,-3.7738,0.2353,-0.3613
2,2023-06-12 11:19:24.65,18498.0,-16.8127,-5.2362,0.2078,-0.3613
2,2023-06-12 11:19:24.7,18548.0,-16.6670,-8.1193,0.1686,-0.3086
2,2023-06-12 11:19:24.75,18598.0,-16.8468,-10.7594,0.1275,-0.2852
2,2023-06-12 11:19:24.8,18648.0,-17.1222,-11.9570,0.1000,-0.2559
2,2023-06-12 11:19:24.85,18698.0,-18.1619,-13.9379,0.0451,-0.1602
2,2023-06-12 11:19:24.9,18748.0,-18.9360,-14.6907,0.0216,-0.1367
2,2023-06-12 11:19:24.95,18798.0,-20.9176,-15.7045,0.0216,-0.0899
2,2023-06-12 11:19:25.0,18848.0,-22.0925,-16.0312,0.0216,-0.0899
2,2023-06-12 11:19:25.05,18898.0,-24.7453,-16.4706,0.0216,-0.0977
2,2023-06-12 11:19:25.1,18948.0,-26.2014,-16.6243,0.0216,-0.0899
2,2023-06-12 11:19:25.15,18998.0,-29.3239,-16.8856,0.0216,-0.0977
2,2023-06-12 11:19:25.2,19048.0,-30.9713,-17.0297,0.0216,-0.0977
2,2023-06-12 11:19:25.25,19098.0,-34.3289,-17.3982,0.0490,-0.0977
2,2023-06-12 11:19:25.3,19148.0,-35.9986,-17.6412,0.0608,-0.0977
2,2023-06-12 11:19:25.35,19198.0,-39.2726,-18.2855,0.0667,-0.0977
2,2023-06-12 11:19:25.4,19248.0,-40.8382,-18.7007,0.0941,-0.0977
2,2023-06-12 11:19:25.45,19298.0,-43.7135,-19.7463,0.1412,-0.0977
2,2023-06-12 11:19:25.5,19348.0,-44.9623,-20.3859,0.1667,-0.0977
2,2023-06-12 11:19:25.55,19398.0,-46.9715,-21.8647,0.2255,-0.0762
2,2023-06-12 11:19:25.6,19448.0,-47.7193,-22.7132,0.2353,-0.0840
2,2023-06-12 11:19:25.65,19498.0,-48.7186,-24.6527,0.2510,-0.0840
2,2023-06-12 11:19:25.7,19548.0,-48.9834,-25.7452,0.2647,-0.0840
2,2023-06-12 11:19:25.75,19598.0,-49.0576,-28.1709,0.2765,-0.0840
2,2023-06-12 11:19:25.8,19648.0,-48.8856,-29.4992,0.2804,-0.0840
2,2023-06-12 11:19:25.85,19698.0,-48.1851,-32.3674,0.2706,-0.0840
2,2023-06-12 11:19:25.9,19748.0,-47.6846,-33.8975,0.2706,-0.0840
2,2023-06-12 11:19:25.95,19798.0,-46.4135,-37.1198,0.2706,-0.0840
2,2023-06-12 11:19:26.0,19848.0,-45.6575,-38.7988,0.2686,-0.0840
2,2023-06-12 11:19:26.05,19898.0,-43.9798,-42.2564,0.2314,-0.0840
2,2023-06-12 11:19:26.1,19948.0,-43.1383,-44.0224,0.2039,-0.0860
2,2023-06-12 11:19:26.15,19998.0,-41.4714,-47.5919,0.1863,-0.0860
2,2023-06-12 11:19:26.2,20048.0,-40.6542,-49.3799,0.1863,-0.0860
2,2023-06-12 11:19:26.25,20098.0,-38.9868,-52.9261,0.1980,-0.0860
2,2023-06-12 11:19:26.3,20148.0,-38.1292,-54.6711,0.2039,-0.0860
2,2023-06-12 11:19:26.35,20198.0,-36.3629,-58.0753,0.2078,-0.0860
2,2023-06-12 11:19:26.4,20248.0,-34.5396,-61.3327,0.2020,-0.0860
2,2023-06-12 11:19:26.45,20298.0,-33.6120,-62.8965,0.2078,-0.0860
2,2023-06-12 11:19:26.5,20348.0,-31.8405,-65.8800,0.1726,-0.0860
2,2023-06-12 11:19:26.55,20398.0,-30.9939,-67.2962,0.1667,-0.0860
2,2023-06-12 11:19:26.6,20448.0,-29.3866,-69.9724,0.1569,-0.0860
2,2023-06-12 11:19:26.65,20498.0,-28.6205,-71.2324,0.1529,-0.0860
2,2023-06-12 11:19:26.7,20548.0,-27.1438,-73.5991,0.1510,-0.0860
2,2023-06-12 11:19:26.75,20598.0,-26.4465,-74.7085,0.1353,-0.0860
2,2023-06-12 11:19:26.8,20648.0,-25.2265,-76.6660,0.0824,-0.0020
2,2023-06-12 11:19:26.85,20698.0,-24.7670,-77.4065,0.0451,0.0353
2,2023-06-12 11:19:26.9,20748.0,-24.1396,-78.0738,0.0628,0.2275
2,2023-06-12 11:19:26.95,20798.0,-23.8754,-77.9009,0.0745,0.2902
2,2023-06-12 11:19:27.0,20848.0,-23.4014,-76.4644,0.0745,0.4118
2,2023-06-12 11:19:27.05,20898.0,-23.2204,-75.1872,0.0628,0.4863
2,2023-06-12 11:19:27.1,20948.0,-23.0010,-71.6247,0.0569,0.5373
2,2023-06-12 11:19:27.15,20998.0,-22.9635,-69.4089,0.0549,0.5647
2,2023-06-12 11:19:27.2,21048.0,-23.0374,-64.2098,0.0549,0.6294
2,2023-06-12 11:19:27.25,21098.0,-23.1521,-61.2341,0.0549,0.6529
2,2023-06-12 11:19:27.3,21148.0,-23.5476,-54.7063,0.0549,0.6549
2,2023-06-12 11:19:27.35,21198.0,-23.5476,-54.7063,0.0549,0.6549
2,2023-06-12 11:19:27.4,21248.0,-24.1937,-47.6074,0.0510,0.6549
2,2023-06-12 11:19:27.45,21298.0,-24.6159,-43.8961,0.0510,0.6549
2,2023-06-12 11:19:27.5,21348.0,-25.6017,-36.3250,0.0843,0.5667
2,2023-06-12 11:19:27.55,21398.0,-26.1004,-32.6261,0.1236,0.5196
2,2023-06-12 11:19:27.6,21448.0,-26.5922,-26.0653,0.3530,0.2255
2,2023-06-12 11:19:27.65,21498.0,-26.4238,-23.4111,0.4588,0.0765
2,2023-06-12 11:19:27.7,21548.0,-25.4928,-19.2721,0.4059,0.0196
2,2023-06-12 11:19:27.75,21598.0,-24.8882,-17.6344,0.4118,0.0196
2,2023-06-12 11:19:27.8,21648.0,-23.3285,-14.9376,0.4667,0.0196
2,2023-06-12 11:19:27.85,21698.0,-22.4282,-13.7996,0.4667,0.0196
2,2023-06-12 11:19:27.9,21748.0,-20.4770,-11.8089,0.4667,0.0196
2,2023-06-12 11:19:27.95,21798.0,-19.4491,-10.9207,0.4667,0.0196
2,2023-06-12 11:19:28.0,21848.0,-17.4021,-9.3018,0.4118,0.0196
2,2023-06-12 11:19:28.05,21898.0,-15.5136,-7.8539,0.3981,0.0196
2,2023-06-12 11:19:28.1,21948.0,-14.6299,-7.1874,0.3941,0.0196
2,2023-06-12 11:19:28.15,21998.0,-12.9133,-5.9697,0.4039,0.0196
2,2023-06-12 11:19:28.2,22048.0,-12.0731,-5.4212,0.4039,0.0196
2,2023-06-12 11:19:28.25,22098.0,-10.4195,-4.4565,0.4039,0.0196
2,2023-06-12 11:19:28.3,22148.0,-9.6057,-4.0459,0.4039,0.0196
2,2023-06-12 11:19:28.35,22198.0,-8.0751,-3.3824,0.3667,0.0196
2,2023-06-12 11:19:28.4,22248.0,-7.4933,-3.1371,0.2765,0.0177
2,2023-06-12 11:19:28.45,22298.0,-7.4421,-2.7704,-0.0000,0.0687
2,2023-06-12 11:19:28.5,22348.0,-7.9897,-2.5816,-0.0391,0.0863
2,2023-06-12 11:19:28.55,22398.0,-9.8154,-2.2415,0.0098,0.0863
2,2023-06-12 11:19:28.6,22448.0,-10.9853,-2.1106,0.0294,0.0863
2,2023-06-12 11:19:28.65,22498.0,-13.7643,-1.9604,0.0000,0.0863
2,2023-06-12 11:19:28.7,22548.0,-15.3636,-1.9584,0.0000,0.0784
2,2023-06-12 11:19:28.75,22598.0,-18.9062,-2.3070,-0.0000,0.0079
2,2023-06-12 11:19:28.8,22648.0,-20.8265,-2.6641,-0.0000,-0.0020
2,2023-06-12 11:19:28.85,22698.0,-24.9191,-3.7005,-0.0000,-0.0195
2,2023-06-12 11:19:28.9,22748.0,-27.0470,-4.4049,0.0235,-0.0469
2,2023-06-12 11:19:28.95,22798.0,-31.1763,-6.2148,0.1353,-0.0801
2,2023-06-12 11:19:29.0,22848.0,-33.0751,-7.2929,0.1843,-0.0801
2,2023-06-12 11:19:29.05,22898.0,-36.2237,-9.6387,0.3314,-0.0195
2,2023-06-12 11:19:29.1,22948.0,-37.4337,-10.7747,0.3804,0.0216
