Trial Number,Time Stamp,Relative Start Time,Switched To Tracker
1,2023-10-18 10:33:01.242,2095.0,false
1,2023-10-18 10:33:02.166,3019.0,true
1,2023-10-18 10:33:04.938,5791.0,false
1,2023-10-18 10:33:05.961,6814.0,true
1,2023-10-18 10:33:07.083,7936.0,false
1,2023-10-18 10:33:07.941,8794.0,true
